id_client,churn,score_churn,risque_ml
73308297,1,0.9978,Haut
73308304,1,0.7685,Haut
73308358,1,0.9978,Haut
73308457,0,0.2511,Faible
73308462,0,0.5684,Moyen
73308466,0,0.1514,Faible
73308612,0,0.0185,Faible
73309012,0,0.4097,Moyen
73309016,0,0.4144,Moyen
73309027,1,0.9978,Haut
73309035,0,0.0963,Faible
73309047,1,0.4497,Moyen
73309081,1,0.9978,Haut
73309209,1,0.9967,Haut
73309265,1,0.9978,Haut
73309267,0,0.5414,Moyen
73309281,0,0.0104,Faible
73309340,1,0.9977,Haut
73309423,0,0.3721,Moyen
73309779,0,0.3017,Moyen
73310048,0,0.189,Faible
73310058,0,0.0144,Faible
73310062,1,0.3525,Moyen
73310074,0,0.0279,Faible
73310141,0,0.0045,Faible
73310319,0,0.0133,Faible
73310484,1,0.9967,Haut
73310673,1,0.9978,Haut
73310822,1,0.3942,Moyen
73310844,1,0.9977,Haut
73310850,0,0.3919,Moyen
73311125,0,0.3319,Moyen
73312068,0,0.0093,Faible
73312097,0,0.0336,Faible
73312139,0,0.3399,Moyen
73312142,0,0.0249,Faible
73312150,0,0.0081,Faible
73312178,1,0.3161,Moyen
73312203,1,0.5921,Moyen
73312219,0,0.2338,Faible
73312355,0,0.0095,Faible
73312366,1,0.9977,Haut
73312427,0,0.3657,Moyen
73312482,0,0.0047,Faible
73312492,0,0.1631,Faible
73312533,0,0.0106,Faible
73312718,0,0.0086,Faible
73312800,0,0.0045,Faible
73312811,0,0.0273,Faible
73312826,1,0.9978,Haut
73312833,0,0.0106,Faible
73312940,0,0.0085,Faible
73312998,0,0.4155,Moyen
73313017,0,0.0089,Faible
73313076,0,0.2629,Faible
73313096,0,0.0098,Faible
73313098,0,0.0096,Faible
73313116,0,0.0088,Faible
73313132,0,0.0103,Faible
73313140,0,0.2112,Faible
73313144,0,0.5915,Moyen
73313164,1,0.5347,Moyen
73313170,0,0.3988,Moyen
73313174,0,0.0155,Faible
73313204,0,0.1917,Faible
73313235,1,0.4201,Moyen
73313442,0,0.0078,Faible
73313624,0,0.0115,Faible
73313678,0,0.0067,Faible
73313947,0,0.0118,Faible
73314058,0,0.008,Faible
73314285,0,0.2217,Faible
73314341,0,0.0174,Faible
73314556,0,0.0317,Faible
73315707,1,0.9978,Haut
73315746,0,0.1445,Faible
73315779,0,0.2068,Faible
73315794,1,0.348,Moyen
73315798,0,0.1242,Faible
73315801,0,0.4137,Moyen
73316020,0,0.2707,Faible
73316039,0,0.1174,Faible
73316078,0,0.382,Moyen
73316120,0,0.0221,Faible
73316138,0,0.2803,Faible
73316148,0,0.2029,Faible
73316172,0,0.2559,Faible
73316188,0,0.0676,Faible
73316242,1,0.3667,Moyen
73316278,1,0.9967,Haut
73316299,1,0.9978,Haut
73316308,1,0.9967,Haut
73316322,0,0.2419,Faible
73316326,0,0.0083,Faible
73316338,0,0.3423,Moyen
73316403,1,0.9967,Haut
73316433,0,0.2723,Faible
73316435,1,0.3293,Moyen
73316459,0,0.1769,Faible
73316460,0,0.0286,Faible
73316494,0,0.2719,Faible
73316496,1,0.9978,Haut
73316537,0,0.6846,Haut
73316557,0,0.2003,Faible
73316589,1,0.7282,Haut
73316665,1,0.9969,Haut
73316716,1,0.1691,Faible
73316737,1,0.2339,Faible
73316773,1,0.9967,Haut
73316827,0,0.686,Haut
73316840,0,0.0314,Faible
73316855,0,0.012,Faible
73316890,0,0.0244,Faible
73316923,1,0.2898,Faible
73316931,1,0.1285,Faible
73316976,1,0.5173,Moyen
73316995,0,0.2747,Faible
73317035,1,0.9977,Haut
73317050,0,0.3254,Moyen
73317091,0,0.0131,Faible
73317100,0,0.5225,Moyen
73317148,0,0.3161,Moyen
73317153,0,0.4533,Moyen
73317168,1,0.9969,Haut
73317170,0,0.6374,Haut
73317197,1,0.9978,Haut
73317205,0,0.5218,Moyen
73317219,0,0.0314,Faible
73317228,1,0.3738,Moyen
73317301,0,0.0079,Faible
73317358,0,0.112,Faible
73317485,0,0.259,Faible
73317491,0,0.0068,Faible
73317511,0,0.0363,Faible
73317521,0,0.0052,Faible
73317538,0,0.2619,Faible
73317542,0,0.2586,Faible
73317580,1,0.5873,Moyen
73317593,0,0.3161,Moyen
73317632,1,0.5448,Moyen
73317670,0,0.6656,Haut
73317708,0,0.4391,Moyen
73317718,0,0.1995,Faible
73317831,0,0.3079,Moyen
73317848,0,0.0365,Faible
73317860,0,0.2183,Faible
73317958,1,0.5124,Moyen
73317966,0,0.0071,Faible
73318140,0,0.0895,Faible
73318145,0,0.3962,Moyen
73318184,0,0.3798,Moyen
73318187,0,0.1834,Faible
73318192,0,0.28,Faible
73318198,0,0.5746,Moyen
73318208,0,0.4119,Moyen
73318212,0,0.621,Haut
73318220,0,0.382,Moyen
73318237,0,0.5884,Moyen
73318256,0,0.4263,Moyen
73318258,0,0.5851,Moyen
73318286,1,0.0134,Faible
73318305,0,0.1514,Faible
73318470,0,0.2892,Faible
73318490,0,0.1985,Faible
73318504,0,0.3988,Moyen
73318530,1,0.9977,Haut
73318551,1,0.9978,Haut
73318557,0,0.2912,Faible
73318562,0,0.008,Faible
73318571,0,0.5682,Moyen
73318629,0,0.2626,Faible
73318660,0,0.4061,Moyen
73318680,0,0.0314,Faible
73318684,0,0.0758,Faible
73318690,0,0.369,Moyen
73318699,0,0.1702,Faible
73318702,0,0.0087,Faible
73318720,0,0.0124,Faible
73318725,0,0.0687,Faible
73318728,0,0.0136,Faible
73318750,0,0.3228,Moyen
73318812,0,0.1923,Faible
73318819,0,0.013,Faible
73318839,0,0.2399,Faible
73318840,0,0.0161,Faible
73318848,1,0.7293,Haut
73318861,0,0.3738,Moyen
73318869,0,0.0707,Faible
73318886,0,0.4446,Moyen
73318915,0,0.2549,Faible
73318928,0,0.3919,Moyen
73318932,0,0.0243,Faible
73318942,0,0.2511,Faible
73318989,0,0.4497,Moyen
73318993,0,0.678,Haut
73319091,0,0.0323,Faible
73319202,0,0.0106,Faible
73319634,1,0.9967,Haut
73319710,0,0.0068,Faible
73319730,0,0.2025,Faible
73319750,0,0.0274,Faible
73319819,0,0.0133,Faible
73319820,0,0.2272,Faible
73319823,0,0.1902,Faible
73319836,0,0.2803,Faible
73319840,0,0.3515,Moyen
73319842,1,0.9978,Haut
73319854,0,0.4789,Moyen
73319859,0,0.2359,Faible
73319895,0,0.3164,Moyen
73319920,0,0.3546,Moyen
73319930,0,0.3451,Moyen
73319969,1,0.3988,Moyen
73319978,1,0.9977,Haut
73319981,0,0.1269,Faible
73320004,1,0.1066,Faible
73320015,0,0.0197,Faible
73320069,1,0.3154,Moyen
73320085,0,0.2166,Faible
73320153,0,0.3466,Moyen
73320175,0,0.3161,Moyen
73320176,0,0.3498,Moyen
73320187,0,0.3309,Moyen
73320196,0,0.133,Faible
73320203,0,0.2661,Faible
73320229,0,0.3164,Moyen
73320350,0,0.0162,Faible
73320387,1,0.9967,Haut
73320402,0,0.2632,Faible
73320405,1,0.382,Moyen
73320413,1,0.9978,Haut
73320421,0,0.0064,Faible
73320440,1,0.9967,Haut
73320498,0,0.1378,Faible
73320527,0,0.0091,Faible
73320537,1,0.3161,Moyen
73320550,1,0.5884,Moyen
73320581,0,0.0407,Faible
73320590,1,0.9978,Haut
73320600,0,0.0206,Faible
73320601,0,0.1989,Faible
73320638,0,0.0152,Faible
73320651,0,0.023,Faible
73320657,0,0.3942,Moyen
73320697,1,0.9978,Haut
73320700,0,0.3952,Moyen
73320734,0,0.0507,Faible
73320735,0,0.3988,Moyen
73320740,0,0.2274,Faible
73320755,1,0.2511,Faible
73320764,0,0.2707,Faible
73320784,0,0.2731,Faible
73320786,0,0.2167,Faible
73320794,1,0.9978,Haut
73320798,0,0.3423,Moyen
73320802,0,0.1279,Faible
73320825,0,0.1184,Faible
73320827,0,0.1622,Faible
73320829,0,0.0237,Faible
73320832,0,0.2456,Faible
73320837,0,0.0787,Faible
73320845,1,0.5347,Moyen
73321117,0,0.0087,Faible
73321333,0,0.011,Faible
73321672,0,0.0096,Faible
73322043,0,0.1769,Faible
73322068,0,0.3067,Moyen
73322087,1,0.9978,Haut
73322088,0,0.3017,Moyen
73322094,1,0.9978,Haut
73322103,0,0.3409,Moyen
73322104,0,0.0843,Faible
73322105,0,0.3988,Moyen
73322445,0,0.0063,Faible
73322448,0,0.0063,Faible
73322861,0,0.0081,Faible
73323020,0,0.0418,Faible
73323101,0,0.637,Haut
73324011,0,0.325,Moyen
73324021,0,0.2878,Faible
73324027,0,0.382,Moyen
73324049,0,0.0082,Faible
73324109,0,0.0135,Faible
73324159,0,0.0521,Faible
73324164,0,0.01,Faible
73324173,0,0.0125,Faible
73324181,0,0.0126,Faible
73324221,0,0.0259,Faible
73324288,0,0.161,Faible
73324293,0,0.0214,Faible
73324298,0,0.0237,Faible
73324307,0,0.0131,Faible
73324334,0,0.1613,Faible
73324348,0,0.0103,Faible
73324362,0,0.0101,Faible
73324374,0,0.0174,Faible
73324379,0,0.0079,Faible
73324413,0,0.0153,Faible
73324430,1,0.4281,Moyen
73324476,0,0.0195,Faible
73324507,0,0.0065,Faible
73324612,1,0.9977,Haut
73324621,0,0.3468,Moyen
73324640,0,0.1769,Faible
73324685,0,0.3232,Moyen
73324742,0,0.0158,Faible
73324749,0,0.3988,Moyen
73324781,1,0.9978,Haut
73324783,1,0.28,Faible
73324819,0,0.1733,Faible
73324831,0,0.0054,Faible
73324842,0,0.0268,Faible
73324911,1,0.5884,Moyen
73324918,0,0.0115,Faible
73324998,1,0.9978,Haut
73325033,0,0.3691,Moyen
73325159,0,0.0151,Faible
73325255,1,0.9977,Haut
73325283,0,0.0314,Faible
73325291,0,0.261,Faible
73325367,0,0.3017,Moyen
73325405,0,0.037,Faible
73325419,0,0.0075,Faible
73325434,0,0.2012,Faible
73325461,0,0.3017,Moyen
73325528,0,0.0093,Faible
73325575,0,0.0079,Faible
73325586,0,0.3942,Moyen
73325604,0,0.012,Faible
73325607,0,0.0244,Faible
73325617,0,0.0209,Faible
73325629,0,0.2328,Faible
73325639,0,0.1515,Faible
73325658,0,0.0218,Faible
73325683,0,0.0314,Faible
73325719,0,0.2674,Faible
73325745,0,0.3232,Moyen
73325826,0,0.0534,Faible
73325882,0,0.0164,Faible
73325920,1,0.1377,Faible
73325928,0,0.008,Faible
73325935,0,0.0125,Faible
73325949,0,0.2095,Faible
73325970,0,0.2714,Faible
73325977,1,0.9967,Haut
73325981,0,0.0153,Faible
73325986,0,0.2892,Faible
73325987,0,0.0237,Faible
73327033,0,0.0401,Faible
73327090,0,0.2308,Faible
73327168,1,0.9978,Haut
73327180,0,0.0144,Faible
73327212,0,0.0108,Faible
73327251,1,0.2719,Faible
73327276,0,0.0174,Faible
73327342,0,0.0231,Faible
73327384,1,0.9967,Haut
73327386,0,0.022,Faible
73327437,1,0.9969,Haut
73327446,0,0.3468,Moyen
73327498,1,0.3232,Moyen
73327604,0,0.3154,Moyen
73327750,1,0.1659,Faible
73327785,0,0.0131,Faible
73327838,0,0.0087,Faible
73327846,1,0.9967,Haut
73327866,0,0.2511,Faible
73327908,0,0.2094,Faible
73327916,0,0.2247,Faible
73327953,0,0.0217,Faible
73327968,0,0.006,Faible
73327983,1,0.402,Moyen
73327995,0,0.1428,Faible
73328015,0,0.0139,Faible
73328021,0,0.0206,Faible
73328044,0,0.5402,Moyen
73328084,0,0.6495,Haut
73328114,0,0.2108,Faible
73328209,0,0.0174,Faible
73328294,0,0.1335,Faible
73328356,0,0.0374,Faible
73328358,0,0.3197,Moyen
73328445,0,0.0164,Faible
73328517,0,0.1682,Faible
73328713,0,0.0062,Faible
73328773,0,0.0181,Faible
73328887,0,0.3224,Moyen
73328902,0,0.3468,Moyen
73328914,1,0.9977,Haut
73328916,0,0.2518,Faible
73328931,0,0.0153,Faible
73329505,0,0.1195,Faible
73329806,0,0.3161,Moyen
73329967,0,0.2077,Faible
73330013,1,0.9973,Haut
73330066,0,0.2339,Faible
73330076,0,0.3136,Moyen
73330150,0,0.0141,Faible
73330245,0,0.3232,Moyen
73330288,1,0.3154,Moyen
73330349,0,0.3232,Moyen
73330351,0,0.0252,Faible
73330352,1,0.9977,Haut
73330355,1,0.9978,Haut
73330357,1,0.9978,Haut
73330393,0,0.1778,Faible
73330440,0,0.254,Faible
73330613,0,0.0326,Faible
73330617,0,0.4285,Moyen
73330634,0,0.3163,Moyen
73330649,1,0.9978,Haut
73330724,0,0.3988,Moyen
73330725,1,0.3331,Moyen
73330781,0,0.2637,Faible
73330790,0,0.0185,Faible
73330817,0,0.1825,Faible
73330837,0,0.0068,Faible
73330857,1,0.5177,Moyen
73330874,1,0.2592,Faible
73330916,0,0.3952,Moyen
73330930,1,0.9978,Haut
73330939,1,0.9978,Haut
73330949,0,0.015,Faible
73330950,1,0.4155,Moyen
73330956,0,0.156,Faible
73330960,1,0.9978,Haut
73330987,0,0.2445,Faible
73331012,0,0.062,Faible
73331026,0,0.0911,Faible
73331027,1,0.9978,Haut
73331039,0,0.3988,Moyen
73331043,1,0.9978,Haut
73331047,1,0.4263,Moyen
73331051,0,0.2881,Faible
73331052,0,0.3988,Moyen
73331065,1,0.9978,Haut
73331136,0,0.1721,Faible
73331272,1,0.9978,Haut
73331838,0,0.0307,Faible
73332675,0,0.0167,Faible
73333491,1,0.9964,Haut
73333700,0,0.0068,Faible
73338063,1,0.5383,Moyen
73338165,1,0.9978,Haut
73338209,0,0.0525,Faible
73338231,1,0.9978,Haut
73338725,0,0.5131,Moyen
73338919,0,0.0113,Faible
73339067,1,0.9967,Haut
73339096,1,0.9967,Haut
73339100,1,0.5551,Moyen
73339315,1,0.4263,Moyen
73339448,1,0.9973,Haut
73339471,0,0.0109,Faible
73339747,0,0.013,Faible
73340022,0,0.3016,Moyen
73340035,1,0.3691,Moyen
73340036,1,0.5884,Moyen
73340067,0,0.382,Moyen
73340122,1,0.3213,Moyen
73340174,0,0.1835,Faible
73340191,1,0.5884,Moyen
73340229,0,0.3077,Moyen
73340240,0,0.0237,Faible
73340244,0,0.0098,Faible
73340277,0,0.1725,Faible
73340279,0,0.2489,Faible
73340280,0,0.3323,Moyen
73340300,0,0.3691,Moyen
73340312,0,0.0147,Faible
73340325,1,0.1827,Faible
73340370,0,0.0235,Faible
73340399,0,0.3942,Moyen
73340406,0,0.3691,Moyen
73340408,0,0.0075,Faible
73340415,1,0.9977,Haut
73340432,0,0.3017,Moyen
73340438,0,0.4187,Moyen
73340445,0,0.1348,Faible
73340482,0,0.0119,Faible
73340486,0,0.0121,Faible
73340524,1,0.018,Faible
73340543,0,0.3396,Moyen
73340561,0,0.1698,Faible
73340590,1,0.3789,Moyen
73340597,0,0.2291,Faible
73340603,0,0.3959,Moyen
73340610,0,0.0286,Faible
73340618,0,0.2629,Faible
73340622,0,0.2511,Faible
73340652,0,0.2511,Faible
73340669,1,0.2946,Faible
73340690,0,0.0849,Faible
73340691,0,0.0124,Faible
73340713,1,0.9978,Haut
73340721,0,0.3005,Moyen
73340730,0,0.3702,Moyen
73340732,0,0.206,Faible
73340844,0,0.3445,Moyen
73340859,1,0.2877,Faible
73340862,0,0.1828,Faible
73340921,0,0.1444,Faible
73340922,0,0.2511,Faible
73340925,0,0.2339,Faible
73340926,0,0.03,Faible
73340927,1,0.9967,Haut
73340934,0,0.0666,Faible
73340942,0,0.0078,Faible
73340946,0,0.2447,Faible
73340951,0,0.4263,Moyen
73340955,0,0.3468,Moyen
73340956,0,0.3192,Moyen
73340958,0,0.3902,Moyen
73340965,0,0.2511,Faible
73340968,0,0.2065,Faible
73340971,0,0.0102,Faible
73340982,0,0.2511,Faible
73340984,0,0.0837,Faible
73340998,0,0.0911,Faible
73341166,0,0.2959,Faible
73341185,0,0.1444,Faible
73341191,1,0.3468,Moyen
73341203,0,0.3451,Moyen
73341215,1,0.9965,Haut
73341228,0,0.6443,Haut
73341314,0,0.3919,Moyen
73341315,0,0.0195,Faible
73341323,0,0.3017,Moyen
73341363,1,0.998,Haut
73341492,0,0.1025,Faible
73341577,0,0.288,Faible
73341605,0,0.0134,Faible
73341613,1,0.3988,Moyen
73341615,0,0.0161,Faible
73341626,0,0.4392,Moyen
73341655,0,0.0314,Faible
73341661,0,0.1635,Faible
73341663,0,0.3232,Moyen
73341664,0,0.1987,Faible
73341683,0,0.1235,Faible
73341727,0,0.3598,Moyen
73341728,0,0.1015,Faible
73341732,0,0.2511,Faible
73341761,0,0.2754,Faible
73341796,0,0.2166,Faible
73341851,0,0.1816,Faible
73341857,0,0.0193,Faible
73341881,1,0.2511,Faible
73341899,0,0.0125,Faible
73341910,0,0.5402,Moyen
73341922,0,0.3942,Moyen
73341937,0,0.2079,Faible
73341950,0,0.1598,Faible
73341953,0,0.4537,Moyen
73341995,0,0.382,Moyen
73342053,0,0.3163,Moyen
73342064,0,0.3913,Moyen
73342067,0,0.3015,Moyen
73342068,1,0.9978,Haut
73342082,0,0.2489,Faible
73342088,0,0.2823,Faible
73342098,1,0.9969,Haut
73342122,0,0.3198,Moyen
73342149,0,0.3013,Moyen
73342152,1,0.4786,Moyen
73342154,0,0.29,Faible
73342304,0,0.0216,Faible
73342312,1,0.9978,Haut
73342327,0,0.2511,Faible
73342366,1,0.9977,Haut
73342391,0,0.2108,Faible
73342552,0,0.2005,Faible
73342556,1,0.9977,Haut
73342562,0,0.5615,Moyen
73342573,0,0.0126,Faible
73342575,0,0.0151,Faible
73342582,0,0.3617,Moyen
73343272,0,0.0074,Faible
73343977,0,0.1528,Faible
73344084,0,0.0137,Faible
73344127,1,0.9967,Haut
73344132,0,0.1354,Faible
73344141,1,0.4976,Moyen
73344559,0,0.5682,Moyen
73344859,0,0.4657,Moyen
73344972,0,0.0088,Faible
73344973,0,0.2543,Faible
73344988,0,0.2628,Faible
73345035,1,0.5762,Moyen
73345122,1,0.9978,Haut
73345202,0,0.3232,Moyen
73345225,0,0.3007,Moyen
73345247,1,0.9978,Haut
73345302,0,0.008,Faible
73345307,0,0.1973,Faible
73345338,0,0.2167,Faible
73345358,0,0.2903,Faible
73345367,0,0.2759,Faible
73345389,0,0.3154,Moyen
73345390,1,0.9977,Haut
73345418,1,0.9978,Haut
73345422,0,0.3161,Moyen
73345426,0,0.419,Moyen
73345427,0,0.219,Faible
73345428,1,0.7286,Haut
73345434,0,0.3843,Moyen
73345446,0,0.2754,Faible
73345448,0,0.4087,Moyen
73345458,0,0.4111,Moyen
73345469,0,0.1017,Faible
73345474,1,0.5421,Moyen
73345490,0,0.28,Faible
73345512,1,0.9967,Haut
73345548,0,0.0107,Faible
73345574,0,0.2784,Faible
73345581,0,0.3668,Moyen
73345632,0,0.2771,Faible
73345688,0,0.4814,Moyen
73345702,0,0.3364,Moyen
73345721,0,0.2593,Faible
73345806,0,0.422,Moyen
73345814,0,0.0736,Faible
73345815,1,0.9978,Haut
73345816,1,0.9978,Haut
73345824,0,0.2719,Faible
73345848,0,0.3558,Moyen
73345849,1,0.2664,Faible
73345873,0,0.1279,Faible
73345881,1,0.9978,Haut
73345888,0,0.0068,Faible
73345901,0,0.3033,Moyen
73345902,1,0.9978,Haut
73345903,0,0.0095,Faible
73345908,0,0.2511,Faible
73345913,0,0.0126,Faible
73345914,1,0.2511,Faible
73345915,0,0.2174,Faible
73345919,0,0.2247,Faible
73345924,0,0.0153,Faible
73346022,1,0.4471,Moyen
73346054,1,0.9977,Haut
73346188,0,0.2912,Faible
73346193,0,0.1002,Faible
73346225,0,0.008,Faible
73346267,1,0.9978,Haut
73346288,0,0.0068,Faible
73346993,0,0.1802,Faible
73347200,0,0.0049,Faible
73347202,0,0.0073,Faible
73347203,0,0.0073,Faible
73347204,0,0.0073,Faible
73347205,0,0.0073,Faible
73347206,0,0.0073,Faible
73347208,0,0.0073,Faible
73347814,0,0.3919,Moyen
73348479,0,0.0066,Faible
73349135,0,0.0114,Faible
73349226,0,0.1378,Faible
73349227,0,0.3468,Moyen
73349241,0,0.2873,Faible
73349242,0,0.1941,Faible
73349243,0,0.1301,Faible
73349250,0,0.3031,Moyen
73349257,1,0.9978,Haut
73349278,0,0.3017,Moyen
73349333,0,0.2242,Faible
73349381,0,0.3232,Moyen
73349383,0,0.3154,Moyen
73349621,0,0.012,Faible
73349627,0,0.4263,Moyen
73349969,0,0.0177,Faible
73349975,1,0.9978,Haut
73349977,1,0.9969,Haut
73349995,0,0.2868,Faible
73350009,1,0.9978,Haut
73350039,0,0.0134,Faible
73350049,0,0.2615,Faible
73350078,1,0.9978,Haut
73350154,1,0.382,Moyen
73350187,0,0.0198,Faible
73350207,0,0.2637,Faible
73350277,0,0.0576,Faible
73350283,0,0.2248,Faible
73350299,1,0.9978,Haut
73350302,0,0.28,Faible
73350313,1,0.2508,Faible
73350316,0,0.1287,Faible
73350318,0,0.2486,Faible
73350325,0,0.4263,Moyen
73350343,0,0.0085,Faible
73350347,1,0.9973,Haut
73350377,0,0.0201,Faible
73350423,0,0.0101,Faible
73350436,0,0.0134,Faible
73350458,0,0.3988,Moyen
73350466,1,0.2604,Faible
73350481,1,0.9978,Haut
73350497,0,0.0102,Faible
73350534,0,0.5684,Moyen
73350550,0,0.3309,Moyen
73350573,0,0.2402,Faible
73350617,0,0.0067,Faible
73350711,1,0.4624,Moyen
73350714,1,0.3988,Moyen
73350734,0,0.1902,Faible
73350735,0,0.2731,Faible
73350742,0,0.1815,Faible
73350752,1,0.9977,Haut
73350781,0,0.012,Faible
73350811,0,0.4929,Moyen
73350823,0,0.2399,Faible
73350886,0,0.0085,Faible
73350919,0,0.2937,Faible
73351065,0,0.1685,Faible
73351099,0,0.0041,Faible
73351177,0,0.1818,Faible
73351187,1,0.9967,Haut
73351261,1,0.9969,Haut
73351743,0,0.1386,Faible
73351748,0,0.4789,Moyen
73351794,0,0.2077,Faible
73351807,0,0.3942,Moyen
73351808,0,0.4513,Moyen
73352877,0,0.3967,Moyen
73353040,0,0.3161,Moyen
73353123,1,0.9967,Haut
73353135,0,0.7815,Haut
73353167,1,0.4399,Moyen
73353183,0,0.4393,Moyen
73353279,0,0.0108,Faible
73353281,0,0.1896,Faible
73353435,0,0.1803,Faible
73353577,0,0.0216,Faible
73353584,0,0.5987,Moyen
73353586,1,0.9977,Haut
73353979,0,0.0126,Faible
73354034,1,0.6071,Haut
73354036,1,0.998,Haut
73354037,1,0.3468,Moyen
73354047,1,0.9978,Haut
73354153,1,0.9978,Haut
73354173,1,0.9977,Haut
73354216,1,0.9977,Haut
73354504,0,0.0047,Faible
73355000,1,0.9977,Haut
73356114,0,0.3988,Moyen
73356189,0,0.0135,Faible
73356193,1,0.3017,Moyen
73356233,0,0.2847,Faible
73356270,0,0.4158,Moyen
73356288,1,0.9977,Haut
73356386,0,0.3525,Moyen
73356472,0,0.007,Faible
73356554,0,0.2237,Faible
73356635,1,0.9978,Haut
73356638,1,0.9977,Haut
73356736,0,0.0272,Faible
73356766,0,0.1287,Faible
73356858,0,0.2156,Faible
73356863,1,0.75,Haut
73356868,0,0.249,Faible
73356874,0,0.0198,Faible
73356886,0,0.4789,Moyen
73356902,0,0.0098,Faible
73356922,0,0.0107,Faible
73356936,0,0.0218,Faible
73356956,0,0.01,Faible
73356989,0,0.0177,Faible
73357052,0,0.0099,Faible
73357103,0,0.028,Faible
73357122,0,0.0249,Faible
73357141,1,0.9977,Haut
73357142,0,0.1769,Faible
73357144,1,0.2256,Faible
73357145,0,0.3161,Moyen
73357188,1,0.3017,Moyen
73357190,1,0.9977,Haut
73357260,1,0.9978,Haut
73357274,0,0.0167,Faible
73357292,0,0.0143,Faible
73357393,0,0.4702,Moyen
73357410,0,0.0118,Faible
73357415,0,0.012,Faible
73357426,1,0.5113,Moyen
73357444,0,0.2375,Faible
73357504,0,0.0207,Faible
73357579,0,0.039,Faible
73357613,0,0.2274,Faible
73357825,0,0.459,Moyen
73357892,0,0.0506,Faible
73357898,1,0.4283,Moyen
73357929,0,0.0178,Faible
73357944,0,0.0127,Faible
73357946,0,0.2413,Faible
73357974,0,0.0118,Faible
73357976,0,0.369,Moyen
73357982,0,0.3152,Moyen
73358017,0,0.4267,Moyen
73358175,0,0.0218,Faible
73358181,0,0.0067,Faible
73358186,0,0.4146,Moyen
73358187,0,0.0259,Faible
73358188,0,0.0178,Faible
73358199,0,0.2511,Faible
73358227,0,0.0175,Faible
73358255,0,0.4263,Moyen
73358441,0,0.0079,Faible
73358535,0,0.4173,Moyen
73358636,0,0.1585,Faible
73358921,0,0.5884,Moyen
73358967,0,0.0206,Faible
73358981,0,0.3327,Moyen
73358991,0,0.012,Faible
73360006,0,0.4263,Moyen
73360041,1,0.9978,Haut
73360055,0,0.0085,Faible
73360059,0,0.3691,Moyen
73360106,0,0.017,Faible
73360206,1,0.9964,Haut
73360232,0,0.5682,Moyen
73360235,1,0.3079,Moyen
73360249,0,0.3962,Moyen
73360276,0,0.0093,Faible
73360280,0,0.3375,Moyen
73360295,0,0.0101,Faible
73360309,0,0.2202,Faible
73360339,1,0.6168,Haut
73360340,0,0.0812,Faible
73360344,0,0.01,Faible
73360350,1,0.9977,Haut
73360393,0,0.0153,Faible
73360437,0,0.0108,Faible
73360460,0,0.0059,Faible
73360515,0,0.01,Faible
73360525,0,0.2012,Faible
73360562,0,0.2511,Faible
73360590,0,0.2557,Faible
73360608,1,0.3898,Moyen
73360617,0,0.2061,Faible
73360627,1,0.998,Haut
73360629,1,0.9969,Haut
73360641,0,0.3232,Moyen
73360650,1,0.3099,Moyen
73360673,1,0.9973,Haut
73360676,0,0.402,Moyen
73360677,0,0.0161,Faible
73360682,0,0.0279,Faible
73360711,1,0.5111,Moyen
73360720,1,0.4755,Moyen
73360724,0,0.4263,Moyen
73360747,1,0.9969,Haut
73360799,0,0.4561,Moyen
73360924,1,0.9977,Haut
73360971,0,0.0093,Faible
73360988,1,0.5682,Moyen
73361059,0,0.157,Faible
73361069,0,0.3988,Moyen
73361122,1,0.9967,Haut
73361171,0,0.0089,Faible
73361182,1,0.9978,Haut
73361189,0,0.0103,Faible
73361198,0,0.018,Faible
73361205,0,0.3423,Moyen
73361220,1,0.9977,Haut
73361230,1,0.382,Moyen
73361312,0,0.0135,Faible
73361358,0,0.0086,Faible
73361365,0,0.0174,Faible
73361398,1,0.3405,Moyen
73361431,0,0.0103,Faible
73361499,0,0.3468,Moyen
73361541,1,0.3988,Moyen
73361552,0,0.3988,Moyen
73361572,1,0.4261,Moyen
73361578,1,0.9978,Haut
73361611,1,0.9977,Haut
73361614,0,0.3232,Moyen
73361620,0,0.2374,Faible
73361631,0,0.0081,Faible
73361666,1,0.5884,Moyen
73361706,0,0.0113,Faible
73361709,0,0.1968,Faible
73361715,0,0.3468,Moyen
73361775,0,0.0103,Faible
73361790,0,0.479,Moyen
73361793,0,0.016,Faible
73361813,0,0.0103,Faible
73361827,1,0.9969,Haut
73361833,0,0.0785,Faible
73361849,0,0.0243,Faible
73361853,0,0.267,Faible
73361856,0,0.2331,Faible
73361860,0,0.0139,Faible
73361879,0,0.0089,Faible
73361889,1,0.9977,Haut
73361906,0,0.3232,Moyen
73361976,1,0.9977,Haut
73362034,0,0.3668,Moyen
73362108,0,0.1015,Faible
73362189,0,0.042,Faible
73362207,0,0.1726,Faible
73362210,0,0.3254,Moyen
73362211,0,0.2533,Faible
73362217,1,0.9978,Haut
73362247,1,0.9978,Haut
73362272,0,0.2105,Faible
73362274,0,0.5884,Moyen
73362324,0,0.0174,Faible
73362394,0,0.3161,Moyen
73362434,0,0.1912,Faible
73362475,0,0.0192,Faible
73362555,1,0.9977,Haut
73362603,0,0.2174,Faible
73362694,0,0.2489,Faible
73362720,0,0.5682,Moyen
73362758,0,0.0135,Faible
73362791,0,0.0154,Faible
73362796,0,0.0088,Faible
73362817,0,0.0286,Faible
73362903,0,0.3165,Moyen
